indice_tiempo,nivel_general,alimentos_bebidas,cereales_derivados,pan_fresco,pan_envasado,facturas,galletitas_dulces,galletitas_saladas,productos_pasteleria,arroz,harinas_trigo,otras_harinas,fideos_secos,pastas_frescas,masas_precocidas_tapas,carnes,achuras_menudencias_frescas,carne_vacuna_fresca_cortes_delanteros,carne_vacuna_fresca_cortes_traseros,carne_ave_fresca,pescados_mariscos_frescos,carne_porcina_ovina_fresca,fiambres,embutidos_conservas_preparados_carne,conservas_preparados_pescado,aceites_grasas,aceite_mezcla,aceite_puro,margarina_otras_grasas,lecheproductos_lacteos_huevos,leche_fresca,leche_en_polvo,quesos_blandos_untables,quesos_semiduros,quesos_duros,manteca_crema,yoghurt_postres_lacteos,huevos,frutas,frutas_frescas,frutas_secas_en_conserva,verdurastuberculos_legumbres,verduras_tuberculos_legumbres_frescas,verduras_legumbres_secas_en_conserva,azucar_dulces_cacao,azucar,dulces,golosinas,cacao_sus_derivados,infusiones,cafe,te,yerba_mate,condimentos,sal_especias,aderezos,alimentos_semipreparados,caldos_sopas_concentrados,polvos_para_postres,alimentos_preparados_listos_para_consumir,comidas_preparadas,empanadas_pizzas,helados,bebidas_no_alcoholicas,gaseosas,jugos_refrescos,soda_agua_mineral,bebidas_alcoholicas,vino,cerveza,otras_bebidas_alcoholicas,alimentos_consumidos_fuera_del_hogar,refrigerio,almuerzo,indumentaria,ropa_interior,ropa_interior_para_hombre,ropa_interior_para_mujer,ropa_interior_para_ninio,ropa_exterior,ropa_exterior_para_hombre,ropa_exterior_para_mujer,ropa_exterior_para_ninio,calzado,calzado_para_hombre,calzado_para_mujer,calzado_para_ninio,calzado_deportivo_para_hombre_mujer,calzado_deportivo_para_ninio,telas_hilados_articulos_de_merceria,telas,hilados_para_tejer,articulos_merceria,accesorios_para_vestir,articulos_marroquineria,articulos_joyeria_relojeria,servicios_para_la_indumentaria,confeccion_reparacion,vivienda,alquiler,alquiler_la_vivienda,reparacion_mantenimiento_de_la_vivienda,materiales_mano_obra,electricidad_serv_sanitarios_gas_otros,electricidad,servicios_sanitarios_gas_otros_combustibles,equipamiento_funcionamiento_del_hogar,muebles_accesorios_401,muebles_accesorios_40101,artefactos_domesticos,electrodomesticos,artefactos_a_gas,aparatos_radio_tv,textiles_accesorios_para_decoracion,blanco_manteleria,cortinas_alfombras_accesorios,menaje,bateria_cocina_cubiertos,cristaleria_loza,articulos_para_limpieza_mantenimiento,jabones_limpieza,detergentes_desinfectantes,articulos_para_mantenimiento,articulos_descartables,utensilios_limpieza,servicios_para_el_hogar,reparacion_aparatos_electricos,servicio_domestico_otros,limpieza_ropa,elementos_para_iluminacion_ferreteria,articulos_ferreteria,elementos_para_iluminacion,salud,productos_farmaceuticos_accesorios_terapeuticos,medicamentos,elementos_para_primeros_auxilios,accesorios_terapeuticos,servicios_para_la_salud,medicos_odontologos,servicios_prepagos_auxiliares,transporte_comunicaciones,transporte_publico_de_pasajeros,omnibus_corta_distancia,tren_corta_distancia,otros_medios_transporte,vehiculos_para_transporte_personal,automoviles,funcionamiento_mantenimiento_de_vehiculos,combustibles_lubricantes,cubiertas_repuestos_reparaciones,seguro_estacionamiento_otros_servicios,comunicaciones,correo,telefono,esparcimiento,entretenimientos,juegos_juguetes_rodados,plantas_animales_domesticos,articulos_deportivos,libros_diarios_revistas,diarios,revistas,libros_no_escolares,turismo,transporte,hotel_excursiones,equipos_elementos_serv_de_audio_video,equipos_audio_video_fotografia,elementos_para_audio_video_fotografia,servicios_para_audio_video_fotografia,servicios_de_esparcimiento,cines_teatros,club_espectaculos_deportivos,educacion,servicios_educativos,educacion_formal,otros_servicios_educativos,textos_utiles_escolares,utiles_escolares,libros_texto,bienes_servicios_varios,tabaco,cigarrillos_tabaco,articulos_para_la_higiene_el_cuidado_personal,articulos_tocador,articulos_tocador_descartables,articulos_belleza,servicios_para_el_cuidado_personal,servicios_peluqueria_para_el_cuidado,otros_servicios,servicios_varios
1995-12-01,322388.9,278705.8,279076.7,282839.4,267098.5,329232.5,204591.1,245691.0,329633.2,271516.2,255722.5,213695.8,243186.1,321686.4,302261.8,234567.6,207037.3,230909.6,240178.1,194054.7,251422.1,267392.0,281799.5,256493.8,181440.9,194828.8,203680.2,155310.9,201165.4,229837.0,236108.4,195006.7,230506.3,259999.7,270083.5,206018.5,252228.4,185916.2,282985.5,281638.6,295377.1,276993.3,292251.5,187820.8,136972.6,81033.0,203333.9,178695.0,125742.1,173149.2,208749.1,199832.0,109576.5,222612.9,244590.0,207311.5,173259.9,196072.2,143475.7,336279.5,381774.4,325398.9,238374.8,277750.7,270212.6,220303.9,334465.2,341756.6,374985.2,231449.8,198197.9,498719.1,499442.1,498533.9,185680.0,336725.3,342917.0,304566.3,382890.2,129638.3,169093.5,83219.0,129668.4,245728.1,297457.0,151272.9,272406.2,294298.7,305708.7,232785.2,226249.5,246988.6,236491.8,270633.4,264870.5,279832.3,331803.3,331803.3,326751.3,423861.5,423861.5,431499.9,431499.9,223204.2,189306.6,251814.8,374292.9,350204.1,350204.1,175902.2,230305.3,252310.7,106508.3,317043.0,316945.1,317443.1,388525.7,400796.6,377180.7,188641.9,207870.5,184119.3,169954.6,159555.2,208315.0,612945.3,606826.5,670891.2,389270.9,249689.5,517599.0,106463.8,497284.5,293580.2,288599.1,210712.8,436335.1,822865.2,1151293.5,558649.4,239834.3,281114.5,279978.1,172933.2,357242.2,225391.6,225391.6,222436.7,159038.4,324990.8,313415.9,229671.9,502504.6,222732.4,450063.1,233660.0,221867.9,254006.8,241392.6,318388.0,318983.9,279475.8,370234.1,680659.9,165014.0,1113708.2,219858.8,104883.1,300021.0,242322.7,654977.1,575390.7,762639.8,814586.8,1092424.7,1276726.3,695758.8,287856.5,218158.9,437240.9,341702.0,236280.1,236280.1,237017.2,260162.0,154949.2,289779.6,557350.9,557350.9,646481.1,646481.1
1996-01-01,323355.4,278688.3,278302.6,281632.8,266916.2,329232.5,204942.7,246233.8,328354.9,270654.5,253438.6,214959.6,241519.9,320273.0,302205.5,235485.7,207432.5,231187.7,240918.9,196352.3,257683.3,267429.9,281353.4,257564.9,179569.0,194280.0,202565.6,156304.3,201726.6,231162.6,237626.2,195836.8,230574.2,260057.5,269382.2,206878.1,252918.4,190497.8,288917.5,288226.9,295271.2,270175.4,284106.5,188758.6,136527.7,80620.6,203071.4,177352.2,125849.2,172418.8,207555.5,200363.4,109209.3,223206.6,245678.2,207560.9,173640.5,197187.3,142897.6,336052.0,381569.2,324991.5,238557.2,279187.1,272374.3,220842.3,335219.4,339772.7,372402.3,232933.3,197832.6,498121.7,497969.2,498160.8,184018.8,336711.5,343423.1,304783.1,381821.8,127918.3,167315.3,81906.7,126992.8,242811.8,295781.8,142982.3,270189.0,293999.5,308220.9,233239.7,226487.4,248083.3,236636.0,270458.5,264189.0,280466.0,332439.3,332439.3,325814.1,422626.2,422626.2,430239.0,430239.0,222585.9,189306.6,250674.5,373968.2,349192.1,349192.1,175534.7,230232.3,251600.6,105975.7,316721.0,316623.0,317121.8,388299.8,401591.6,376010.9,188227.1,206819.8,183289.3,170264.9,159208.5,209511.8,612946.1,604479.2,670809.0,390450.5,249340.7,517052.9,106220.4,497341.2,293615.6,288599.1,211720.6,436244.1,822955.9,1152041.8,558211.0,240171.3,281114.5,279978.1,172933.2,357242.2,225790.4,225790.4,222984.4,159088.3,325974.9,315130.0,229671.9,502504.6,222732.4,468944.0,234714.0,222132.5,256374.3,243058.7,318467.3,318983.9,279475.8,370692.6,746208.8,165316.5,1234052.2,219394.0,103873.3,299744.5,242281.9,655797.0,576816.7,762639.8,814894.4,1092627.8,1276723.2,696405.7,288362.1,218555.8,437979.5,341839.5,236280.1,236280.1,237593.0,259848.6,157908.6,289844.7,557552.2,557552.2,645700.0,645700.0
1996-02-01,322304.6,276684.8,278340.4,282530.8,265933.7,329872.2,206037.1,246528.0,327407.7,268199.3,253811.4,215698.3,240102.1,320561.6,301365.7,233949.3,206926.4,229375.0,239286.6,194582.5,255835.2,264423.2,280535.4,257655.9,178592.6,192838.5,200001.1,158279.7,201940.0,232659.6,239263.7,197997.5,230384.4,259369.3,269937.5,208942.2,254642.4,194533.2,272790.3,270538.5,293508.5,268546.8,282202.6,188738.7,136380.7,80745.5,204176.6,175782.8,125121.7,171783.0,206840.6,200023.0,108612.6,222737.8,245229.0,207078.5,173339.7,197246.3,142126.9,335151.7,380682.9,323487.3,239204.6,274489.9,263362.5,220932.4,334993.4,337579.8,369728.6,233111.0,197208.9,496691.4,496938.8,496628.0,181763.8,335170.4,342082.4,303622.7,379383.1,125727.9,165169.4,79805.2,124403.7,238884.6,292792.1,132320.2,269365.4,294332.7,308507.1,233545.5,227031.4,247954.2,236595.6,270358.8,263659.4,281052.5,333768.9,333768.9,326267.0,420997.0,420997.0,429507.1,429507.1,224754.2,194988.3,249877.3,373566.0,349211.3,349211.3,175003.7,230069.3,251524.8,104992.3,316270.0,316043.9,317193.9,388232.1,400059.6,377297.1,187710.9,206223.2,182418.6,170259.0,158716.6,209584.8,612484.3,602585.2,670776.6,388836.8,248872.5,516042.4,106042.2,497764.7,293567.8,288599.1,211904.3,435238.5,824132.8,1151366.9,560877.7,240424.5,281114.5,279978.1,172933.2,357242.2,227141.2,227141.2,223133.9,159061.4,326509.4,315410.3,229671.9,502504.6,222732.4,467227.4,234803.7,221935.8,258717.7,239910.4,318788.1,318983.9,280203.2,371542.3,740422.7,164339.3,1224227.5,219055.3,103422.2,299545.0,241864.5,655309.1,576600.7,761784.1,814750.0,1092627.8,1276723.2,696405.7,287944.0,217879.7,438114.5,342055.7,236280.1,236280.1,238335.8,260372.5,159204.0,290529.2,557745.7,557745.7,645006.7,645006.7
1996-03-01,320565.8,274354.9,279013.7,282930.6,271351.7,329811.9,207539.1,247441.1,326133.8,269644.7,252824.5,216602.5,241338.1,320825.0,301720.1,233791.3,205545.7,227663.1,237515.9,201504.1,257015.1,264022.4,280207.6,256973.2,175651.8,192953.0,199666.7,160107.4,202181.0,234798.8,239987.4,199820.9,232115.8,259934.1,272121.1,210485.2,255170.4,201649.9,246588.0,241298.7,295252.5,263592.8,276092.4,190542.1,136279.2,79735.4,205426.2,175523.5,125291.1,172024.7,206949.9,200476.5,109001.3,223101.5,246527.7,206791.3,173035.9,196205.3,142785.7,334608.0,379892.2,322929.8,239383.6,278225.4,269951.6,221820.2,335535.0,324360.7,353124.7,231472.5,198386.8,495740.3,496063.7,495657.5,182612.6,334978.1,341901.1,302647.9,380493.0,127130.7,165912.3,81741.9,126489.2,239380.2,293618.7,135047.1,269732.3,292888.7,307743.2,233563.2,226585.0,248936.5,236988.3,268933.8,262684.6,278909.0,333003.9,333003.9,325807.1,420604.6,420604.6,428643.7,428643.7,224448.8,194988.3,249314.2,373134.3,348907.2,348907.2,174460.5,229537.5,250903.0,104460.9,314315.7,314087.0,315250.2,387695.2,399374.2,376897.4,187395.6,205594.5,182549.4,169726.7,158520.6,208794.3,612333.0,601527.5,670617.0,389048.0,249526.3,516738.3,106673.5,497905.3,293613.6,288590.5,212811.5,435552.8,824424.6,1151624.1,561197.4,240345.4,281088.8,279978.1,172933.2,357034.5,227018.0,227018.0,223026.6,159086.0,326923.4,314213.6,229671.9,502504.6,222732.4,451123.6,234893.8,222194.0,259410.7,238151.3,318760.4,318983.9,280203.2,371381.7,683859.7,165672.8,1119042.0,218820.9,102779.7,299530.4,241817.2,655233.5,576993.6,761074.8,822179.7,1104597.6,1293340.8,698372.5,286766.5,216856.7,436605.6,341979.3,236280.1,236280.1,238740.7,260631.0,160093.0,290669.3,556404.9,556404.9,644621.9,644621.9
1996-04-01,320570.7,274472.9,279245.9,283723.7,274979.7,329451.8,207434.5,248990.1,324530.7,267911.4,252265.2,216586.6,241775.5,319876.2,302356.8,232729.3,206652.6,227970.4,237985.3,191867.5,255403.8,265086.1,280431.1,258721.9,175612.7,192088.8,198219.5,161130.1,202001.4,239649.1,242939.7,198272.3,240970.7,263840.2,273786.2,212213.6,258254.1,210303.3,245337.0,239972.9,294689.6,269458.9,282617.7,192555.3,136315.3,78015.2,207116.1,176997.6,125332.9,171520.9,205998.9,201650.2,108716.0,222796.2,246586.6,206232.4,171681.9,194498.2,141892.6,334158.5,379775.1,321396.7,240856.6,273729.8,261245.2,222188.7,335260.7,318818.4,346057.5,231781.9,198914.4,494724.4,495218.5,494598.0,183285.0,333764.7,340486.9,302414.6,377888.6,127969.1,166685.0,82716.1,127162.7,240413.9,294080.7,138675.3,269933.0,292655.9,306381.7,233503.8,226556.9,248735.3,237100.6,269356.6,263027.9,279458.6,332955.5,332955.5,324590.7,419614.1,419614.1,426899.1,426899.1,223358.7,194988.3,247304.0,373057.5,347927.9,347927.9,174623.3,229719.6,251028.9,104616.8,314742.3,314640.4,315158.4,387335.6,398987.3,376563.1,187479.4,205071.2,182960.2,170148.1,158488.2,208982.1,612238.2,600494.7,670616.1,388929.0,249847.3,517340.0,106844.4,498113.9,293966.5,288963.3,212835.8,435816.1,824402.7,1151546.2,561220.5,241506.5,281088.8,279978.1,172933.2,357034.5,227207.4,227207.4,224841.0,161984.0,327169.8,314246.5,232497.4,502504.6,225629.7,447689.5,235181.8,221403.1,260410.3,241386.4,318703.9,318983.9,280203.2,371054.8,672209.2,165183.7,1098017.9,218347.7,102179.0,299369.6,240998.3,654769.7,576396.5,760791.3,820569.1,1102363.1,1293340.8,691328.7,286338.6,217281.0,434351.2,343942.8,242262.5,242262.5,238928.4,260912.4,160158.2,290657.4,556443.6,556443.6,644545.1,644545.1
1996-05-01,320284.8,273644.4,281633.2,289024.6,275852.6,330850.5,208640.8,250349.1,325840.0,267347.0,255300.9,222005.0,243575.1,320811.3,302480.5,230454.5,205217.2,227026.3,237008.5,182608.5,249608.1,265911.9,279459.0,258599.3,175845.5,194405.9,201090.6,162534.0,202312.9,247095.2,245093.4,199408.4,258431.4,272701.2,279256.4,214515.4,259948.4,222690.2,242341.2,236764.0,293653.9,263429.6,275549.4,192598.4,137171.1,78555.1,208294.2,178813.5,125528.6,171470.1,205334.1,202553.0,109354.1,222730.3,247089.1,205770.7,170836.8,193528.7,141209.8,333808.6,378808.3,320947.9,242481.4,262341.8,239630.3,221579.9,334893.4,314610.1,341053.1,232340.1,196752.1,494126.0,493970.1,494165.9,183673.4,334663.5,341652.3,302891.6,379154.9,128349.9,167188.3,83198.6,126851.2,241162.9,294825.7,141593.9,269989.7,292492.4,304459.4,233011.1,225658.6,249141.2,236793.4,269123.6,263050.2,278817.9,331664.7,331664.7,325410.6,419791.2,419791.2,425975.3,425975.3,225363.7,197248.1,249093.9,372957.8,346676.0,346676.0,174961.6,229893.3,251199.0,105147.8,315078.2,315083.4,315056.7,386946.5,398461.4,376300.5,187453.4,204720.3,183252.5,170239.4,157789.7,209260.2,612270.7,603310.1,670601.8,388129.7,249630.4,517025.4,106679.8,497273.2,294249.5,289177.6,215229.4,435691.1,821765.9,1149137.7,558400.0,242762.8,281088.8,279978.1,172933.2,357034.5,227218.9,227218.9,227250.8,166445.6,326126.8,313875.8,232497.4,502504.6,225629.7,441828.4,235844.3,220821.0,263748.1,241837.4,318534.7,318983.9,280203.2,370075.9,651374.9,162692.6,1061778.7,218261.0,101763.1,299445.3,241087.2,654672.4,576227.3,760791.3,823719.0,1106672.0,1297196.3,696613.4,287291.3,217479.9,436919.6,346421.8,251217.3,251217.3,238202.1,260327.3,159466.7,289197.7,555095.8,555095.8,645277.0,645277.0
1996-06-01,320293.1,273808.8,283836.5,293807.6,276461.3,331367.7,211555.4,251869.8,325659.2,267192.8,259876.2,232201.8,244119.0,321372.0,303124.7,228802.3,205987.0,226611.2,235838.3,174549.4,250738.0,267848.7,278652.4,258509.6,174764.1,194968.0,201300.6,164660.3,202635.1,252290.7,249704.9,199842.2,267844.8,279609.2,288525.6,217180.0,262943.1,224945.8,232188.8,225432.2,294353.1,269216.8,282419.2,192058.6,137946.7,79316.2,210412.2,178898.4,125473.5,170999.5,204586.7,202121.5,109306.6,223024.3,247034.7,206307.2,170576.0,193384.8,140796.4,333128.9,376970.6,321287.5,242343.7,261518.3,237373.0,221916.5,335875.8,312967.9,339118.0,232416.5,195885.9,493672.9,493289.7,493771.1,183376.4,334825.9,341341.4,303453.5,379252.2,128160.8,166995.2,83111.6,126388.0,240460.0,295484.4,139880.6,268944.7,292654.0,303375.3,232851.3,225534.8,249072.0,236181.9,268920.5,263020.9,278337.7,331025.8,331025.8,325394.4,419348.0,419348.0,425802.3,425802.3,225658.3,197248.1,249637.2,372628.1,346279.2,346279.2,174828.4,229342.0,250820.2,105452.8,314601.9,314626.3,314502.0,387211.3,398903.6,376401.2,187156.4,203914.9,182782.7,170499.5,157438.5,209945.7,611776.3,599248.4,670601.8,387007.9,249734.7,516659.2,107035.7,497198.2,294266.7,289177.6,215417.3,435866.5,821543.6,1148638.3,558400.8,242400.7,281088.8,279978.1,172933.2,357034.5,227239.2,227239.2,226569.7,166405.8,323381.9,313532.2,232349.7,496550.9,225629.7,442969.6,237969.3,220969.7,271767.0,240421.6,315294.6,313667.5,280203.2,369413.3,656685.6,161466.8,1072578.9,217119.8,101449.7,297364.2,240385.2,654906.8,576634.9,760791.3,823628.3,1106386.7,1297196.3,695713.9,287569.7,217827.5,437049.8,346043.5,251217.3,251217.3,237556.2,259980.4,158299.6,288171.0,553732.6,553732.6,645678.0,645678.0
1996-07-01,322029.7,277002.9,283078.3,292450.9,275196.6,329298.7,212792.8,251580.2,325327.8,267932.6,255278.6,236224.8,243361.1,321256.2,302428.0,229497.7,206763.0,226334.8,234774.4,180076.4,256946.7,269500.3,278765.2,258504.8,174476.6,195541.7,201838.9,166018.4,202219.2,254022.1,251841.7,198198.6,270128.3,280140.0,293553.0,217763.9,264033.9,225915.4,233391.9,226769.9,294317.9,302731.6,321620.0,192343.2,138465.8,80493.7,211084.6,179060.9,124973.0,170048.1,203422.9,201433.8,108612.7,223074.8,247512.1,206060.6,171571.1,194886.4,141130.2,332122.1,375962.8,319913.5,242304.4,262664.1,239324.5,222510.1,335932.4,314268.3,340498.2,234987.2,195834.2,492976.8,492345.7,493138.4,181997.8,334872.4,340673.9,304416.8,378672.2,126446.7,165148.2,81450.6,124964.8,238984.6,294427.8,136609.5,268480.3,291741.6,303965.3,232721.3,225150.5,249384.3,236478.5,268679.0,262895.5,277910.7,330516.7,330516.7,325134.5,418365.3,418365.3,425560.1,425560.1,225789.8,197248.1,249879.7,372596.5,345861.6,345861.6,175003.7,229113.2,250656.1,106079.9,314934.6,315286.7,313496.2,385365.3,396954.2,374650.8,187770.8,204619.3,183890.9,171166.7,157350.9,209650.5,611522.9,602057.6,670609.8,384619.5,249837.0,517259.3,106871.7,496945.1,294256.2,289177.6,215536.9,435587.0,820903.0,1147229.5,558378.0,242076.6,281088.8,279978.1,172933.2,357034.5,226983.8,226983.8,226010.9,165485.4,323763.3,313057.2,232349.7,496550.9,225629.7,453579.3,237552.8,219506.7,274212.3,238635.1,315375.6,313667.5,280203.2,369881.6,694663.8,162032.7,1141976.5,216468.0,101318.4,296191.4,239894.0,654906.8,576634.9,760791.3,823916.2,1106565.9,1297458.8,695713.9,288063.6,218520.9,437116.1,345958.3,251217.3,251217.3,237527.9,260274.7,157558.6,288028.1,553178.6,553178.6,645678.0,645678.0
1996-08-01,321780.3,278070.8,282335.7,291748.3,271903.0,328553.9,213846.8,251023.1,326443.6,269424.8,242219.3,239005.6,242461.6,321133.1,302472.8,229680.1,206499.0,224499.9,233312.5,188137.7,257918.8,271588.8,278032.7,258857.3,174533.8,192381.3,197294.9,166355.8,202194.5,254593.4,255260.5,199567.9,267732.5,278922.6,293944.3,217969.4,264550.9,226131.3,244991.6,239646.3,294171.9,307578.8,326890.3,194717.5,138553.3,81166.6,211378.7,178662.5,124228.9,169978.7,203265.0,201572.4,108622.3,223599.0,248363.2,206357.1,171435.8,194144.3,141787.3,331616.9,376004.3,319151.5,240953.4,263694.4,240842.7,222904.9,336527.2,314378.8,340504.1,235086.3,196632.0,492039.0,492149.1,492010.7,179559.4,333734.4,337845.3,304369.3,377867.5,123651.1,162052.1,79006.0,122175.8,236203.7,291444.2,130543.3,267084.3,291134.8,303620.4,232523.3,224737.9,249816.5,235983.5,267946.3,262113.8,277256.4,329164.6,329164.6,325439.5,418365.3,418365.3,426257.1,426257.1,226077.0,199443.4,248556.5,372222.2,345435.1,345435.1,175166.8,228776.1,250541.2,106763.0,313474.0,313415.2,313714.3,384159.5,396618.0,372641.1,187862.8,203913.1,183639.1,171412.4,158431.1,211190.2,610973.9,601845.4,670605.8,381823.1,250551.8,518946.3,107066.8,496307.3,294234.1,289177.6,215104.2,435501.1,819281.0,1144530.8,557622.3,241857.9,281088.8,279978.1,172933.2,357034.5,225347.1,225347.1,225999.0,164528.1,326061.8,313444.5,232349.7,496550.9,225629.7,448392.3,235452.4,218057.3,270409.3,237235.4,315344.2,313667.5,280203.2,369700.2,678004.3,162166.1,1111214.1,216082.0,101696.3,295106.3,239634.5,654853.3,576541.9,760791.3,823823.1,1106204.9,1296930.1,695713.9,288478.4,218929.7,437543.4,345193.0,251217.3,251217.3,236856.4,259873.5,156212.5,287413.6,549450.0,549450.0,645678.0,645678.0
1996-09-01,322364.6,280110.7,281459.8,289449.3,272160.4,326795.3,215960.5,250750.5,326127.6,269075.1,233970.2,241927.6,243182.6,320859.2,304099.8,230116.5,205546.9,221813.4,231042.2,201996.4,258506.8,272103.2,277250.5,258945.3,174518.0,192251.5,196624.2,168366.6,202099.1,254824.2,257152.5,201352.2,266399.5,279313.6,294029.5,218167.7,265093.8,224984.0,259457.0,255680.2,294205.9,319957.9,341092.3,196442.8,138500.2,81162.3,212509.8,177261.1,124000.4,169611.7,202722.7,202081.3,108277.8,224324.0,248408.7,207555.2,172701.1,196481.6,141652.9,330130.0,375238.8,317970.0,236659.0,263436.3,240562.4,222611.6,336336.6,316114.4,342696.3,234837.1,196702.6,492001.7,491718.1,492074.4,179471.9,333777.7,338726.1,305038.6,375783.6,123760.5,162135.9,78875.6,123045.7,235800.9,290968.8,130514.6,266238.6,291428.2,301238.2,231638.8,223923.9,248532.9,235687.1,267949.1,261778.4,277799.0,328420.0,328420.0,326116.4,418231.1,418231.1,426177.9,426177.9,227562.2,199443.4,251295.3,372136.8,344936.2,344936.2,175133.8,228734.0,250186.1,106827.7,314376.9,314492.7,313903.6,383269.2,395928.0,371565.5,187970.5,204533.0,183509.7,171909.3,157738.6,211277.6,610631.6,603356.7,670594.2,379516.1,251139.3,518869.5,108009.4,497013.0,294218.4,289237.0,215649.1,433836.8,821139.5,1149468.2,557003.9,241963.5,281088.8,279978.1,172933.2,357034.5,225034.9,225034.9,226279.7,165572.6,325361.8,312316.7,232349.7,496550.9,225629.7,443597.7,234657.1,217824.7,269526.0,234352.1,315297.6,313667.5,280203.2,369430.6,662636.9,162058.2,1083031.5,216048.6,101479.5,294763.7,240361.4,653337.0,575999.2,757957.9,823256.9,1105539.0,1297533.4,692316.5,288101.0,218443.9,437398.4,344790.9,251217.3,251217.3,236788.9,259918.6,155869.4,287359.0,546641.5,546641.5,645678.0,645678.0
1996-10-01,323989.6,278409.7,280288.1,287027.9,272249.2,326637.9,215691.8,252082.1,324310.6,266561.2,226389.8,243241.6,242763.2,321260.7,304010.1,229167.3,204597.4,219711.9,231141.8,202014.4,255922.7,271269.3,276129.0,257964.7,173646.0,191162.7,194773.0,169784.6,201846.3,254189.7,259592.8,200906.9,262629.7,277792.7,292183.6,218224.6,267255.5,221294.8,266824.4,263835.5,294324.7,298421.4,315871.3,196439.3,138272.7,81332.0,212068.9,176864.0,123453.9,167605.6,199078.6,202639.8,108103.9,224061.3,248612.7,206967.5,172820.8,197055.1,141180.1,330199.5,376224.8,317333.3,236035.6,263924.0,240332.5,223228.8,338063.3,321292.3,349004.4,237157.7,196410.9,491518.3,490310.0,491827.7,179612.8,333778.6,339492.5,305013.1,374846.9,123675.3,162107.9,78842.1,122625.2,236781.5,289813.9,131785.9,265934.5,292301.8,304066.0,231389.3,223543.5,248431.8,235859.3,267578.5,261420.3,277408.2,328066.1,328066.1,326440.4,416628.0,416628.0,426262.2,426262.2,229066.5,199443.4,254069.1,371642.5,344126.9,344126.9,174656.3,228241.7,249695.9,106366.8,314388.0,314683.1,313182.3,382219.4,395472.5,369966.3,187775.2,204314.0,183168.4,172259.6,158178.2,210384.6,609836.9,603944.1,670592.2,375127.5,251900.1,519460.5,108860.9,497213.6,294132.5,289237.0,214539.7,433081.4,821798.3,1150159.1,557636.8,261357.1,321307.3,328799.4,185039.7,359749.2,224584.8,224584.8,241395.0,190846.9,325091.6,311569.8,236124.1,496550.9,229500.1,445465.3,232682.4,216933.1,264627.9,233720.7,315249.8,313667.5,280203.2,369153.9,671072.0,176357.9,1086541.4,215484.0,101089.4,293924.9,240015.6,652960.2,575343.9,757957.9,823187.7,1105215.6,1297533.4,691297.1,288513.8,218998.8,437506.8,344404.6,251217.3,251217.3,236406.2,259775.3,155060.8,286688.4,544889.6,544889.6,645678.0,645678.0
1996-11-01,323486.4,277168.1,279055.4,285262.5,271529.5,324490.8,215521.9,251782.6,323519.7,265724.2,214690.1,240715.5,243419.9,321844.4,303953.3,227606.1,203474.7,218724.7,230159.5,196755.6,254811.0,269639.3,275321.8,257749.8,172749.1,188705.8,190999.6,170655.1,202373.1,253098.3,263010.2,199546.4,258260.8,274621.5,291304.1,218358.9,269325.3,214433.4,283473.0,282230.2,294907.5,282572.6,297354.6,196183.3,138339.1,81964.6,211925.7,176475.2,123153.9,165619.1,195795.8,202748.8,107548.2,223328.8,248046.3,206119.5,172779.0,197364.8,140679.4,328045.7,374077.9,314906.3,234579.7,263365.6,240115.9,220746.7,338298.4,321376.4,349063.0,239646.6,195083.1,490445.3,490281.9,490487.1,179448.9,333427.0,338659.6,304800.7,374878.6,123678.0,162404.1,78738.6,121954.2,236457.9,290542.1,130160.8,266974.2,293185.8,302730.5,231244.6,223153.7,248914.7,235611.8,267369.6,261131.1,277327.8,325974.5,325974.5,325023.7,415617.7,415617.7,426285.0,426285.0,226740.3,195763.1,252885.9,371470.4,344004.7,344004.7,174315.4,228117.1,249540.2,105783.0,312691.6,312784.7,312311.2,382774.7,396343.0,370230.2,187749.8,204085.5,182876.4,173375.4,158398.6,210119.9,609926.6,602501.7,670581.9,376165.3,252283.7,521080.5,108583.6,496866.6,294295.3,289440.7,215302.9,432131.7,820636.3,1148457.9,556908.5,261948.4,322163.1,328799.4,193057.6,361559.0,224135.6,224135.6,242179.9,192401.8,324808.9,311031.3,236124.1,496550.9,229500.1,447501.1,230848.6,215958.5,260301.8,233289.5,315358.0,313667.5,280203.2,369779.8,679869.8,182522.1,1097551.1,214556.1,100798.2,292542.0,238981.5,652999.1,575411.6,757957.9,823004.4,1104771.2,1297533.4,689896.1,288825.5,219456.0,437506.8,344089.2,251217.3,251217.3,236859.0,260399.0,155495.8,286371.0,541268.8,541268.8,645600.6,645600.6
